cliente_id,prob_churn,risco,recomendacao
15713532,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15654495,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15610355,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15571261,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15607133,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15712199,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15723263,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15640580,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15785406,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15585855,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15708162,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673984,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15662151,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15622631,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15721793,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15661945,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15748854,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15720687,0.23,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15655590,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15576313,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15722813,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15592089,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15669326,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15592379,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737506,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15732020,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15653110,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15595883,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628767,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15714087,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15804862,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15680421,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15733387,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673333,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15705403,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15778526,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15613140,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15620344,0.225,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15743532,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15717290,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15717937,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15768104,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15660524,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15575935,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15706537,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15679963,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15769917,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15602812,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15714355,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15604497,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15612524,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673995,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15792250,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15793478,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15644621,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15813022,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15748499,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15730273,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628558,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15663808,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15578648,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15651001,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15656937,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15578761,0.22,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15799435,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15807481,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15662574,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15716984,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15585865,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15811978,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15735400,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15724623,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15601030,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15706557,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15625819,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15810775,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15609987,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15791326,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15661433,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15611756,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15734659,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15580845,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15700223,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15701074,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15711834,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15684908,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737385,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15718765,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15757829,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15738662,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15601045,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15766272,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15646037,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15654851,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15574842,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15598846,0.215,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15693893,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673837,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15740868,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628059,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15642655,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15567446,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15666982,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15698031,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15583680,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15622461,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15713144,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15621870,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15653306,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15586243,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15697310,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15616280,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15754342,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15672246,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15618239,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15738889,0.21,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15710316,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15808760,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737605,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15630913,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15678412,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15752731,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15775293,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15771059,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15638463,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15767358,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15739194,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15579566,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15708357,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15620276,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15784676,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15802909,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15569247,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15636767,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15748532,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15687634,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15682528,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15746726,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15724423,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15721207,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15766683,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15752809,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15573452,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15801218,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15698522,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15794273,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15670416,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15753102,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15768124,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15693267,0.205,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15645316,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15572428,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15778320,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15599403,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15639662,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15707189,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15631848,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15783305,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15695299,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15775756,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15714981,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15771750,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15766047,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15700826,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15750811,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15725818,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15741385,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15751185,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15685245,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15762331,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15652218,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15750728,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15799042,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15570192,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15594041,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15738166,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15677371,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15669957,0.2,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15609928,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15738516,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15599433,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15609977,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737647,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15621267,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15799515,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15731463,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15584320,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15811958,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15605447,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15658675,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15744691,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15764351,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15676091,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15757617,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15731026,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15635388,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15570990,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15631339,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15707602,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15777054,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15664793,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15736778,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15762238,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15690796,0.195,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15607753,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15783026,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15794841,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15710053,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15699284,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15746594,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15721469,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15610416,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15690620,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15757568,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15599081,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15783097,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15718369,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15621063,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15607993,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15772216,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15576368,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15770435,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15660475,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15795488,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15759244,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15633640,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15728912,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15802274,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15812628,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15735080,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15715527,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15814268,0.19,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15718852,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15649280,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15644878,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15756535,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15764922,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15727703,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15587535,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15747878,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15611223,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15701333,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15746695,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15691104,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15581748,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15717010,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15680727,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15683521,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15722004,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15677906,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15776518,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15646726,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15750837,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15741032,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15680920,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15574795,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15627251,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15594340,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15773512,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15776124,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15757897,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15706463,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15726631,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15814772,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15772421,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15798885,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15771509,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15566091,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15765982,0.185,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15630910,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15792365,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15714080,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15766066,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15654211,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15748597,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15735221,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15645956,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15709441,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15805429,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15717736,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15613816,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15638003,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15798200,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15570073,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15734970,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15620570,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15693690,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15719561,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15726832,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15749019,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15804771,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15718039,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15781665,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15664808,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15730038,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15646490,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15646566,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15712319,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15736420,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15669060,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15734461,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15665064,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15808851,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15771087,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15775238,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15654025,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15767818,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15736533,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15636736,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15648030,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15670205,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15712568,0.18,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15754177,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15778463,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15675585,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15612893,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15624013,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15770375,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15764105,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15647965,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15724851,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15623858,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15677052,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15612505,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15762268,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15683841,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15784148,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15717527,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15735799,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15635776,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15786392,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15694098,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15806983,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15661507,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15628298,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15638494,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15595609,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15782390,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15595537,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15713853,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15755863,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15689344,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15810942,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15714993,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15737521,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15753969,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15742607,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15722122,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15711889,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15719649,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15699911,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15673367,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15736578,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15762928,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15743976,0.175,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15795747,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15751628,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15706268,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15691871,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15653050,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15764335,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15638159,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15694381,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15607690,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15677369,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15609637,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15631838,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15607040,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15694628,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15591035,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15593954,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15703264,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15719348,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15654901,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15586880,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15734714,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
15745307,0.17,Baixo,Manter relacionamento ativo e acompanhar evolu??o.
